date,open,high,low,close,volume
1985-03-22,8.1380,8.1380,8.0657,8.0845,2206000
1985-03-25,8.0469,8.0469,7.9398,7.9572,702000
1985-03-26,7.9398,7.9398,7.9210,7.9398,342000
1985-03-27,8.1019,8.1916,8.1019,8.1380,1698000
1985-03-28,8.1380,8.1554,8.0657,8.0657,1084000
1985-03-29,8.0107,8.0107,7.8675,7.8848,734000
1985-04-01,7.9398,7.9933,7.9398,7.9398,426000
1985-04-02,7.9398,7.9398,7.8848,7.9036,350000
1985-04-03,7.8487,7.8487,7.7590,7.7937,1000000
1985-04-04,7.6678,7.6678,7.6128,7.6317,1314000
1985-04-08,7.5593,7.5593,7.4320,7.4682,1872000
1985-04-09,7.5058,7.5593,7.5058,7.5593,352000
1985-04-10,7.5593,7.6317,7.5593,7.5781,616000
1985-04-11,7.5955,7.6678,7.5955,7.6678,490000
1985-04-12,7.6317,7.6317,7.5781,7.6128,302000
1985-04-15,7.5955,7.5955,7.5420,7.5593,648000
1985-04-16,7.4682,7.4682,7.2338,7.3061,2436000
1985-04-17,7.3061,7.3611,7.3061,7.3061,1098000
1985-04-18,7.3061,7.3061,7.2700,7.3061,2098000
1985-04-19,7.3235,7.3973,7.3235,7.3423,3376000
1985-04-22,7.3423,7.3611,7.3423,7.3611,1506000
1985-04-23,7.4508,7.5420,7.4508,7.5231,2478000
1985-04-24,7.6678,7.7402,7.6678,7.7228,1692000
1985-04-25,7.8125,7.8487,7.8125,7.8487,2474000
1985-04-26,7.8848,7.9398,7.8848,7.8848,542000
1985-04-29,7.8848,7.9036,7.8675,7.8675,870000
1985-04-30,7.8675,7.8675,7.7402,7.7402,844000
1985-05-01,7.7402,7.7763,7.7402,7.7590,1272000
1985-05-02,7.7590,7.7763,7.7590,7.7590,72000
1985-05-03,7.7590,7.7763,7.7228,7.7228,310000
1985-05-06,7.7228,7.7590,7.7228,7.7402,96000
1985-05-07,7.7590,7.8125,7.7590,7.8125,120000
1985-05-08,7.7937,7.7937,7.7763,7.7937,372000
1985-05-09,7.7937,7.8125,7.7763,7.7763,1220000
1985-05-10,7.7590,7.7590,7.7040,7.7402,2062000
1985-05-13,7.7402,7.7763,7.7402,7.7590,510000
1985-05-14,7.7590,7.7937,7.7402,7.7402,554000
1985-05-15,7.7402,7.7402,7.6852,7.7040,486000
1985-05-16,7.6852,7.6852,7.6317,7.6678,488000
1985-05-17,7.6490,7.6490,7.6128,7.6317,1370000
1985-05-20,7.7228,7.7763,7.7228,7.7228,1206000
1985-05-21,7.7402,7.8299,7.7402,7.8299,2606000
1985-05-22,7.8299,7.8299,7.7402,7.7402,1996000
1985-05-23,7.7402,7.7402,7.7040,7.7040,756000
1985-05-24,7.7040,7.7228,7.6852,7.7040,230000
1985-05-28,7.7040,7.7040,7.6678,7.6678,230000
1985-05-29,7.6852,7.7228,7.6852,7.7040,860000
1985-05-30,7.6852,7.6852,7.6490,7.6678,932000
1985-05-31,7.5955,7.5955,7.4146,7.5955,2336000
1985-06-03,7.5593,7.5593,7.4508,7.5231,524000
1985-06-04,7.5231,7.5420,7.4682,7.4682,1250000
1985-06-05,7.4682,7.4870,7.4682,7.4682,736000
1985-06-06,7.4682,7.4870,7.3785,7.3785,1800000
1985-06-07,7.3973,7.4508,7.3973,7.4508,1432000
1985-06-10,7.4508,7.5231,7.4508,7.5231,202000
1985-06-11,7.6678,7.7228,7.6678,7.7040,928000
1985-06-12,7.6317,7.6317,7.5955,7.5955,306000
1985-06-13,7.5955,7.6128,7.5781,7.6128,232000
1985-06-14,7.6852,7.7590,7.6852,7.7590,648000
1985-06-17,7.6128,7.6128,7.5955,7.6128,1240000
1985-06-18,7.6128,7.7040,7.6128,7.7040,1466000
1985-06-19,7.7590,7.7937,7.7590,7.7590,1148000
1985-06-20,7.7590,7.8125,7.7402,7.7590,2766000
1985-06-21,7.7590,7.8299,7.7590,7.8299,1768000
1985-06-24,7.9745,8.0469,7.9745,8.0295,1008000
1985-06-25,8.1554,8.2827,8.1554,8.2465,1182000
1985-06-26,8.2465,8.4086,8.2104,8.3189,1992000
1985-06-27,8.2104,8.2104,8.1207,8.1742,1122000
1985-06-28,8.2465,8.3189,8.2465,8.3189,1342000
1985-07-01,8.3724,8.4635,8.3724,8.4635,1542000
1985-07-02,8.4635,8.4635,8.4274,8.4462,1894000
1985-07-03,8.5720,8.6270,8.5720,8.5720,3358000
1985-07-05,8.5720,8.6082,8.5532,8.5909,756000
1985-07-08,8.6632,8.6979,8.6632,8.6806,1312000
1985-07-09,8.6806,8.6979,8.6270,8.6806,1132000
1985-07-10,8.5909,8.5909,8.5171,8.5359,882000
1985-07-11,8.5359,8.7167,8.4997,8.7167,2940000
1985-07-12,8.7341,8.8252,8.7341,8.8079,2918000
1985-07-15,8.8252,9.0061,8.8252,8.9699,4682000
1985-07-16,8.9699,9.0249,8.9699,8.9887,1166000
1985-07-17,9.0784,9.2231,9.0784,9.0958,3448000
1985-07-18,9.0784,9.0784,8.9887,9.0061,1832000
1985-07-19,9.0061,9.0061,8.9337,8.9525,2338000
1985-07-22,8.8788,8.8788,8.7891,8.7891,3266000
1985-07-23,8.8440,8.9525,8.8440,8.9337,3952000
1985-07-24,8.9337,8.9337,8.7529,8.7891,2082000
1985-07-25,8.6979,8.6979,8.6082,8.6632,2440000
1985-07-26,8.6632,8.7167,8.5909,8.6806,2410000
1985-07-29,8.6806,8.6979,8.4997,8.4997,2550000
1985-07-30,8.3362,8.3362,8.1019,8.3362,2370000
1985-07-31,8.3724,8.5532,8.3724,8.4823,2764000
1985-08-01,8.6082,8.7167,8.6082,8.6806,2834000
1985-08-02,8.6270,8.6270,8.5359,8.6082,2408000
1985-08-05,8.5720,8.5720,8.5171,8.5359,778000
1985-08-06,8.5359,8.6444,8.4635,8.4635,2044000
1985-08-07,8.4462,8.4462,8.4086,8.4462,1588000
1985-08-08,8.4462,8.4462,8.3912,8.4086,1372000
1985-08-09,8.3362,8.3362,8.2827,8.2827,1088000
1985-08-12,8.2827,8.3189,8.2292,8.2292,1096000
1985-08-13,8.2827,8.4274,8.2827,8.3724,2680000
1985-08-14,8.4462,8.6082,8.4462,8.5720,994000
1985-08-15,8.6082,8.7167,8.6082,8.6979,3384000
1985-08-16,8.7529,8.8788,8.7529,8.8440,2272000
1985-08-19,8.8440,8.8440,8.7891,8.8079,1544000
1985-08-20,8.7167,8.7167,8.6632,8.6979,1998000
1985-08-21,8.6979,8.7167,8.6806,8.6806,2094000
1985-08-22,8.6806,8.6979,8.5720,8.5720,1466000
1985-08-23,8.5720,8.5909,8.5171,8.5909,2402000
1985-08-26,8.5909,8.5909,8.5171,8.5359,712000
1985-08-27,8.5171,8.5171,8.4823,8.4997,1522000
1985-08-28,8.3362,8.3362,8.3015,8.3015,960000
1985-08-29,8.3015,8.3015,8.2104,8.2653,1940000
1985-08-30,8.3550,8.3550,8.3550,8.3550,642000
1985-09-03,8.1554,8.1554,8.0845,8.1207,2132000
1985-09-04,8.1207,8.1207,8.0107,8.0469,676000
1985-09-05,8.0469,8.0469,7.9933,8.0295,502000
1985-09-06,7.9572,7.9572,7.7763,7.9572,1782000
1985-09-09,7.9745,8.0469,7.9745,8.0469,594000
1985-09-10,8.1207,8.2104,8.1207,8.1554,1260000
1985-09-11,8.1554,8.2292,8.0107,8.0295,3566000
1985-09-12,8.0295,8.0657,8.0295,8.0295,602000
1985-09-13,7.9933,7.9933,7.9572,7.9572,306000
1985-09-16,7.9572,8.0107,7.9572,7.9745,758000
1985-09-17,7.9398,7.9398,7.7228,7.7590,2500000
1985-09-18,7.7590,7.7763,7.7228,7.7402,3312000
1985-09-19,7.7402,7.7402,7.7228,7.7228,1344000
1985-09-20,7.7937,7.8848,7.7937,7.8487,1408000
1985-09-23,8.0107,8.1554,8.0107,8.1380,2718000
1985-09-24,8.1207,8.1207,8.0469,8.0657,1308000
1985-09-25,7.9572,7.9572,7.8848,7.9398,1260000
1985-09-26,7.9210,7.9210,7.8848,7.9036,1032000
1985-09-30,7.6678,7.6678,7.5058,7.5231,1072000
1985-10-01,7.5231,7.6317,7.5058,7.6128,2068000
1985-10-02,7.5955,7.5955,7.4870,7.5231,2304000
1985-10-03,7.5420,7.5955,7.5420,7.5593,3340000
1985-10-04,7.5231,7.5231,7.4320,7.4320,624000
1985-10-07,7.4320,7.4320,7.3235,7.3423,2042000
1985-10-08,7.3785,7.4682,7.3785,7.3785,4600000
1985-10-09,7.5593,7.6490,7.5593,7.5593,4258000
1985-10-10,7.5593,7.5781,7.4870,7.5231,3184000
1985-10-11,7.6678,7.7937,7.6678,7.7937,5682000
1985-10-14,7.7937,7.7937,7.7228,7.7937,970000
1985-10-15,7.7937,7.8125,7.7402,7.7402,3036000
1985-10-16,7.9036,8.0295,7.9036,8.0295,6172000
1985-10-17,8.1380,8.2104,8.1380,8.1742,2668000
1985-10-18,8.1742,8.2292,8.0107,8.1742,1306000
1985-10-21,8.1742,8.1742,8.1019,8.1019,2022000
1985-10-22,8.1916,8.2465,8.1916,8.2292,2198000
1985-10-23,8.3015,8.3724,8.3015,8.3362,2770000
1985-10-24,8.3362,8.4086,8.3015,8.3189,1488000
1985-10-25,8.3189,8.3362,8.1380,8.1554,1466000
1985-10-28,8.2292,8.3015,8.2292,8.2827,2228000
1985-10-29,8.2827,8.3550,8.2827,8.2827,1798000
1985-10-30,8.2827,8.2827,8.0845,8.1019,1916000
1985-10-31,8.0657,8.0657,7.9036,7.9210,1826000
1985-11-01,7.9036,7.9036,7.7402,7.8125,2500000
1985-11-04,7.7763,7.7763,7.6852,7.7402,1832000
1985-11-05,7.7402,7.8487,7.7402,7.8487,1454000
1985-11-06,7.9398,8.0845,7.9398,8.0469,964000
1985-11-07,8.1019,8.1916,8.1019,8.1019,2038000
1985-11-08,8.0469,8.0469,7.9745,8.0295,2382000
1985-11-11,7.9933,7.9933,7.9210,7.9933,1444000
1985-11-12,7.9933,8.0469,7.9745,8.0107,1666000
1985-11-13,8.0107,8.0295,7.9933,8.0295,782000
1985-11-14,8.0295,8.0657,7.9210,7.9745,2970000
1985-11-15,7.9572,7.9572,7.9036,7.9210,3262000
1985-11-18,8.0107,8.0657,8.0107,8.0469,5540000
1985-11-19,8.0469,8.0469,7.9933,8.0107,2418000
1985-11-20,8.2465,8.3362,8.2465,8.3189,1998000
1985-11-21,8.3912,8.5720,8.3912,8.4823,1902000
1985-11-22,8.4823,8.4823,8.3189,8.4635,1062000
1985-11-25,8.4274,8.4274,8.3189,8.3362,894000
1985-11-26,8.3362,8.3362,8.2653,8.2827,2618000
1985-11-27,8.3362,8.3912,8.3362,8.3912,752000
1985-11-29,8.3724,8.3724,8.3189,8.3189,718000
1985-12-02,8.3189,8.3550,8.2104,8.2104,1652000
1985-12-03,8.1916,8.1916,8.1019,8.1742,952000
1985-12-04,8.3189,8.4823,8.3189,8.4823,1256000
1985-12-05,8.4823,8.5720,8.4823,8.4997,2696000
1985-12-06,8.4635,8.4635,8.3362,8.3362,2244000
1985-12-09,8.3362,8.3724,8.2827,8.3724,1296000
1985-12-10,8.3724,8.3724,8.3362,8.3550,834000
1985-12-11,8.4997,8.6082,8.4997,8.6082,1566000
1985-12-12,8.6444,8.7891,8.6444,8.6979,2334000
1985-12-13,8.6979,8.8079,8.6806,8.8079,2342000
1985-12-16,8.9337,9.0784,8.9337,9.0784,2808000
1985-12-17,9.0061,9.0061,8.8614,8.8976,1096000
1985-12-18,8.8976,8.8976,8.7891,8.7891,2360000
1985-12-19,8.7891,8.8440,8.7703,8.7703,1196000
1985-12-20,8.7703,8.7891,8.6806,8.6979,2822000
1985-12-23,8.6270,8.6270,8.5720,8.5909,616000
1985-12-24,8.5909,8.6082,8.5359,8.5720,588000
1985-12-26,8.5909,8.6270,8.5909,8.6270,1438000
1985-12-27,8.6082,8.6082,8.5532,8.6082,1114000
1985-12-30,8.6082,8.6270,8.5909,8.6082,640000
1985-12-31,8.6082,8.6444,8.5720,8.5720,1226000
1986-01-02,8.5909,8.6082,8.5909,8.6082,1068000
1986-01-03,8.6082,8.6082,8.5720,8.5720,614000
1986-01-06,8.5532,8.5532,8.4823,8.5359,578000
1986-01-07,8.5359,8.5909,8.5359,8.5909,1740000
1986-01-08,8.5909,8.5909,8.3724,8.3724,1204000
1986-01-09,8.3724,8.4823,8.3550,8.4274,1238000
1986-01-10,8.4274,8.4997,8.4274,8.4274,1272000
1986-01-13,8.4274,8.4462,8.3912,8.3912,1110000
1986-01-14,8.3912,8.4086,8.3724,8.3724,3086000
1986-01-15,8.3724,8.4823,8.3724,8.4823,2482000
1986-01-16,8.6632,8.7891,8.6632,8.7167,2380000
1986-01-17,8.7167,8.7703,8.6082,8.7341,2740000
1986-01-20,8.8079,8.8788,8.8079,8.8079,1266000
1986-01-21,8.8079,8.8079,8.4086,8.4635,4200000
1986-01-22,8.4823,8.5720,8.4823,8.5359,6036000
1986-01-23,8.5359,8.5532,8.4823,8.5359,762000
1986-01-24,8.5359,8.6979,8.5359,8.6632,3358000
1986-01-27,8.6632,8.6632,8.3912,8.5532,6296000
1986-01-28,8.5720,8.6444,8.5720,8.6082,3088000
1986-01-29,8.6270,8.7167,8.6270,8.6632,5434000
1986-01-30,8.6632,8.6632,8.5909,8.6082,1898000
1986-01-31,8.6082,8.6444,8.5532,8.6444,1290000
1986-02-03,8.6632,8.7891,8.6632,8.7891,1180000
1986-02-04,8.7891,8.7891,8.6632,8.6806,1204000
1986-02-05,8.6979,8.7703,8.6979,8.7703,882000
1986-02-06,8.7703,8.8079,8.7703,8.7891,1238000
1986-02-07,8.7891,8.8252,8.7529,8.8079,1744000
1986-02-10,8.8252,8.8976,8.8252,8.8614,2392000
1986-02-11,8.8252,8.8252,8.6270,8.6270,3838000
1986-02-12,8.6270,8.6444,8.5720,8.6082,4008000
1986-02-13,8.6082,8.6632,8.6082,8.6270,5200000
1986-02-14,8.6270,8.6444,8.5720,8.6444,2218000
1986-02-18,8.6270,8.6270,8.5359,8.5532,4774000
1986-02-19,8.5359,8.5359,8.1916,8.2653,4122000
1986-02-20,8.1916,8.1916,7.9572,8.1019,1618000
1986-02-21,8.1207,8.2104,8.1207,8.1742,6146000
1986-02-24,8.2465,8.3550,8.2465,8.3015,2974000
1986-02-25,8.3015,8.3362,8.2827,8.3015,3014000
1986-02-26,8.3015,8.3015,8.2653,8.3015,730000
1986-02-27,8.3015,8.3189,8.2104,8.2465,3902000
1986-02-28,8.2465,8.2465,8.1380,8.1742,1862000
1986-03-03,8.1742,8.2653,8.1742,8.2653,2202000
1986-03-04,8.3189,8.4997,8.3189,8.4635,2670000
1986-03-05,8.4635,8.5171,8.4086,8.4274,1046000
1986-03-06,8.5171,8.5909,8.5171,8.5532,526000
1986-03-07,8.5532,8.6270,8.5359,8.5532,1448000
1986-03-10,8.5532,8.5532,8.5171,8.5532,1386000
1986-03-11,8.5171,8.5171,8.4462,8.4997,832000
1986-03-12,8.4997,8.5909,8.4997,8.5532,1114000
1986-03-13,8.5532,8.5909,8.4997,8.5720,2594000
1986-03-14,8.5909,8.6444,8.5909,8.6082,736000
1986-03-17,8.5909,8.5909,8.5171,8.5171,3162000
1986-03-18,8.5171,8.5909,8.5171,8.5909,2398000
1986-03-19,8.5720,8.5720,8.4997,8.5171,3144000
1986-03-20,8.5720,8.6444,8.5720,8.6270,2728000
1986-03-21,8.6270,8.6444,8.6082,8.6444,1624000
1986-03-24,8.6444,8.6444,8.4635,8.4823,2064000
1986-03-25,8.4823,8.4823,8.4274,8.4635,1644000
1986-03-26,8.4635,8.6444,8.4462,8.6444,3100000
1986-03-27,8.8252,8.9149,8.8252,8.8440,4948000
1986-03-31,8.8440,8.8788,8.8252,8.8614,2416000
1986-04-01,8.8614,8.8788,8.7891,8.7891,2612000
1986-04-02,9.0422,9.4039,9.0422,9.4039,3648000
1986-04-03,9.4039,9.4401,9.2954,9.2954,2968000
1986-04-04,9.5848,9.7656,9.5848,9.6209,3688000
1986-04-07,9.3678,9.3678,9.2593,9.3316,1468000
1986-04-08,9.6571,9.7830,9.6571,9.7830,3352000
1986-04-09,9.6383,9.6383,9.4575,9.5124,788000
1986-04-10,9.4213,9.4213,9.3142,9.3142,598000
1986-04-11,9.3142,9.3142,9.1696,9.1696,1582000
1986-04-14,9.1696,9.2405,9.1319,9.2405,496000
1986-04-15,9.2405,9.2593,9.1869,9.1869,586000
1986-04-16,9.4763,9.6209,9.4763,9.5848,1056000
1986-04-17,9.5124,9.5124,9.4575,9.4575,1190000
1986-04-18,9.6021,9.6571,9.6021,9.6383,622000
1986-04-21,9.9826,10.0550,9.9826,10.0550,1516000
1986-04-22,10.5252,10.7060,10.5252,10.6163,2822000
1986-04-23,10.3082,10.3082,9.9826,10.0550,7746000
1986-04-24,10.0188,10.0188,9.9291,9.9465,1586000
1986-04-25,10.3617,10.5064,10.3617,10.3993,4714000
1986-04-28,10.4167,10.5064,10.4167,10.4355,3858000
1986-04-29,10.4355,10.4716,10.4167,10.4528,1262000
1986-04-30,10.7060,10.9042,10.7060,10.8869,2662000
1986-05-01,10.5613,10.5613,10.4528,10.5064,1044000
1986-05-02,10.4167,10.4167,10.3443,10.3805,436000
1986-05-05,10.4528,10.5613,10.4528,10.4890,540000
1986-05-06,10.2908,10.2908,10.2358,10.2908,186000
1986-05-07,10.2358,10.2358,10.1635,10.2170,1260000
1986-05-08,10.2358,10.3255,10.2358,10.2720,616000
1986-05-09,10.2720,10.3805,10.2546,10.2720,944000
1986-05-12,10.2720,10.3082,10.1997,10.2358,1070000
1986-05-13,10.1997,10.1997,10.1273,10.1808,1518000
1986-05-14,10.1100,10.1100,10.0000,10.0376,922000
1986-05-15,10.0376,10.0550,9.9465,9.9465,648000
1986-05-16,9.9465,9.9826,9.8929,9.9826,1242000
1986-05-19,9.9826,9.9826,9.8553,9.9826,234000
1986-05-20,9.9826,10.0738,9.9638,10.0188,588000
1986-05-21,9.9826,9.9826,9.7295,9.7656,1138000
1986-05-22,9.9826,10.0738,9.9826,10.0738,720000
1986-05-23,10.0911,10.1447,10.0911,10.1100,582000
1986-05-27,10.0376,10.0376,9.9291,10.0000,404000
1986-05-28,10.0000,10.0000,9.9103,9.9465,476000
1986-05-29,9.8929,9.8929,9.7121,9.7483,994000
1986-05-30,9.7656,9.9291,9.7656,9.9291,408000
1986-06-02,9.9291,9.9826,9.8929,9.9826,1318000
1986-06-03,9.9826,10.0188,9.9465,10.0188,1248000
1986-06-04,10.0188,10.0188,9.9826,9.9826,230000
1986-06-05,9.9826,9.9826,9.8929,9.9826,118000
1986-06-06,9.9826,10.0376,9.8741,9.9103,1280000
1986-06-09,9.9826,10.0376,9.9826,9.9826,440000
1986-06-10,10.0376,10.1100,10.0376,10.1100,720000
1986-06-11,10.1447,10.2358,10.1447,10.2358,464000
1986-06-12,10.2170,10.2170,10.1447,10.1997,138000
1986-06-13,10.2170,10.3443,10.2170,10.3255,630000
1986-06-16,10.3082,10.3082,10.2358,10.2546,242000
1986-06-17,10.1635,10.1635,9.9826,10.0550,756000
1986-06-18,10.0550,10.0911,10.0188,10.0376,650000
1986-06-19,9.9638,9.9638,9.8741,9.9291,218000
1986-06-20,9.9291,9.9826,9.9291,9.9638,736000
1986-06-23,10.0188,10.1997,10.0188,10.1997,494000
1986-06-24,10.1997,10.2170,10.1635,10.1997,402000
1986-06-25,10.1997,10.3255,10.1997,10.3255,602000
1986-06-26,10.2546,10.2546,10.1997,10.2546,790000
1986-06-27,10.2546,10.3443,10.2170,10.2170,1144000
1986-06-30,10.3617,10.4355,10.3617,10.3805,1234000
1986-07-01,10.3443,10.3443,10.2546,10.2720,468000
1986-07-02,10.2720,10.3082,10.2720,10.3082,806000
1986-07-03,10.3082,10.3443,10.2720,10.2720,1304000
1986-07-07,10.2358,10.2358,9.9465,9.9465,1360000
1986-07-08,9.9465,10.0188,9.6933,9.7656,1354000
1986-07-09,9.6021,9.6021,9.4401,9.6021,676000
1986-07-10,9.6209,9.7121,9.6209,9.7121,570000
1986-07-11,9.7121,9.7121,9.5848,9.6021,908000
1986-07-14,9.6571,9.7830,9.6571,9.7121,1328000
1986-07-15,9.7121,9.7121,9.5124,9.5674,2534000
1986-07-16,9.5674,9.5674,9.4763,9.4936,1156000
1986-07-17,9.4936,9.5124,9.4039,9.4401,1008000
1986-07-18,9.2954,9.2954,9.0958,9.1696,928000
1986-07-21,9.3316,9.4401,9.3316,9.3316,1408000
1986-07-22,9.3316,9.3678,9.3316,9.3316,960000
1986-07-23,9.3316,9.3866,9.3316,9.3678,1926000
1986-07-24,9.4763,9.5486,9.4763,9.4936,1156000
1986-07-25,9.4039,9.4039,9.2954,9.3678,2748000
1986-07-28,9.3678,9.4039,9.2766,9.2954,1558000
1986-07-29,9.2954,9.3316,9.2954,9.3142,1494000
1986-07-30,9.3142,9.3504,9.2954,9.3316,646000
1986-07-31,9.3316,9.3316,9.2766,9.2954,530000
1986-08-01,9.2954,9.3678,9.2954,9.2954,416000
1986-08-04,9.2954,9.4213,9.2954,9.4213,844000
1986-08-05,9.4575,9.5848,9.4575,9.4763,884000
1986-08-06,9.5124,9.6021,9.5124,9.6021,570000
1986-08-07,9.6933,9.8018,9.6933,9.8018,818000
1986-08-08,9.8553,9.9291,9.8553,9.8741,880000
1986-08-11,9.8929,9.9291,9.8929,9.9291,964000
1986-08-12,9.8741,9.8741,9.7830,9.8018,700000
1986-08-13,9.8018,9.8018,9.7121,9.7483,1380000
1986-08-14,9.5486,9.5486,9.4936,9.5312,336000
1986-08-15,9.5312,9.5486,9.4763,9.4763,842000
1986-08-18,9.5124,9.5848,9.5124,9.5124,302000
1986-08-19,9.5674,9.7483,9.5674,9.7295,384000
1986-08-20,9.8380,9.9826,9.8380,9.9826,592000
1986-08-21,10.1808,10.4528,10.1808,10.3617,1210000
1986-08-22,11.1039,11.3021,11.1039,11.1400,3010000
1986-08-25,10.9611,10.9611,10.8164,10.8526,560000
1986-08-26,10.7079,10.7079,10.4185,10.4908,510000
1986-08-27,10.8526,11.0335,10.8526,11.0335,2052000
1986-08-28,11.0335,11.0696,10.9249,11.0335,1202000
1986-08-29,11.1970,11.2679,11.1970,11.2143,1448000
1986-09-02,10.9611,10.9611,10.7440,10.8526,1102000
1986-09-03,10.8526,10.8699,10.7629,10.8526,878000
1986-09-04,11.1782,11.2505,11.1782,11.2317,1452000
1986-09-05,11.3952,11.5399,11.3952,11.4126,1440000
1986-09-08,11.4126,11.5761,11.2679,11.5037,2180000
1986-09-09,12.1549,12.4255,12.1549,12.2272,4830000
1986-09-10,12.5166,12.6975,12.5166,12.5528,2206000
1986-09-11,12.4081,12.4081,11.6484,11.7931,2078000
1986-09-12,11.7931,11.8655,11.5934,11.8481,2382000
1986-09-15,11.9552,12.0825,11.9552,12.0637,1492000
1986-09-16,11.1058,11.1058,10.8352,11.0696,1508000
1986-09-17,11.6123,11.7208,11.6123,11.6658,2890000
1986-09-18,12.1911,12.5890,12.1911,12.2634,3198000
1986-09-19,12.1361,12.1361,12.0102,12.0464,816000
1986-09-22,12.0464,12.0464,11.9928,12.0102,754000
1986-09-23,12.0275,12.2272,12.0275,12.2272,414000
1986-09-24,12.2272,12.3169,12.1911,12.3169,1610000
1986-09-25,11.9378,11.9378,11.4864,11.6846,1094000
1986-09-26,11.4864,11.4864,11.3590,11.4676,916000
1986-09-29,11.6484,11.9017,11.6484,11.6846,968000
1986-09-30,11.6846,11.7570,11.5587,11.7020,1146000
1986-10-01,11.5587,11.5587,11.4864,11.5225,1594000
1986-10-02,11.3590,11.3590,11.1782,11.2867,744000
1986-10-03,11.5225,11.6123,11.5225,11.6123,780000
1986-10-06,11.6123,11.6484,11.5225,11.5934,318000
1986-10-07,11.8119,11.9378,11.8119,11.8655,1394000
1986-10-08,11.8655,11.9740,11.8655,11.9740,2414000
1986-10-09,12.3358,12.5716,12.3358,12.3358,1762000
1986-10-10,12.3358,12.4081,12.3169,12.4081,992000
1986-10-13,12.2822,12.2822,12.2446,12.2634,286000
1986-10-14,12.2272,12.2272,12.1549,12.1549,396000
1986-10-15,11.9552,11.9552,11.7208,11.8293,1820000
1986-10-16,12.0464,12.2822,12.0464,12.1549,5978000
1986-10-17,11.9378,11.9378,11.7743,11.9378,1520000
1986-10-20,11.7020,11.7020,11.5399,11.5587,1206000
1986-10-21,11.5587,11.6846,11.5399,11.6846,1100000
1986-10-22,11.6123,11.6123,11.4864,11.5037,1078000
1986-10-23,11.7208,11.9740,11.7208,11.7931,2272000
1986-10-24,12.2822,12.4255,12.2822,12.2822,1990000
1986-10-27,11.9928,11.9928,11.8655,11.9928,784000
1986-10-28,11.9928,12.0464,11.9205,12.0102,1532000
1986-10-29,11.9017,11.9017,11.7570,11.8119,646000
1986-10-30,11.8119,11.9552,11.7931,11.9017,3258000
1986-10-31,11.7931,11.7931,11.6658,11.7743,1086000
1986-11-03,11.7743,11.8119,11.7396,11.7396,162000
1986-11-04,11.7020,11.7020,11.5225,11.5587,374000
1986-11-05,11.2867,11.2867,11.2505,11.2505,450000
1986-11-06,10.9973,10.9973,10.8526,10.9973,788000
1986-11-07,10.9611,10.9611,10.8526,10.9061,300000
1986-11-10,10.9061,10.9249,10.8888,10.9249,464000
1986-11-11,10.8888,10.8888,10.8699,10.8699,286000
1986-11-12,10.9249,10.9799,10.9249,10.9423,608000
1986-11-13,10.8526,10.8526,10.6717,10.7079,1450000
1986-11-14,10.6543,10.6543,10.5805,10.5805,450000
1986-11-17,10.5270,10.5270,10.4373,10.4546,992000
1986-11-18,10.4546,10.5993,10.4185,10.4546,570000
1986-11-19,10.5632,10.6717,10.5632,10.6717,1630000
1986-11-20,10.6717,10.8164,10.6717,10.8164,1634000
1986-11-21,10.8888,10.9611,10.8888,10.9611,1448000
1986-11-24,10.9973,11.1420,10.9973,11.1058,1720000
1986-11-25,11.1058,11.1246,11.0335,11.1246,714000
1986-11-26,11.0161,11.0161,10.9611,10.9973,440000
1986-11-28,11.1058,11.1608,11.1058,11.1420,248000
1986-12-01,11.1420,11.1782,11.0696,11.1246,1064000
1986-12-02,11.1608,11.3417,11.1608,11.3417,666000
1986-12-03,11.3417,11.3778,11.2317,11.2317,1380000
1986-12-04,11.3229,11.4487,11.3229,11.4487,2138000
1986-12-05,11.4676,11.6123,11.4676,11.5037,1020000
1986-12-08,11.5037,11.5225,11.4126,11.5037,646000
1986-12-09,11.3778,11.3778,11.2867,11.2867,278000
1986-12-10,11.6123,11.7208,11.6123,11.6846,1002000
1986-12-11,11.6484,11.6484,11.5225,11.5399,530000
1986-12-12,11.4676,11.4676,11.4314,11.4487,472000
1986-12-15,11.4487,11.4487,11.3229,11.3590,304000
1986-12-16,11.8828,12.0102,11.8828,11.9378,1398000
1986-12-17,11.9378,11.9740,11.8481,11.8655,1078000
1986-12-18,11.9552,12.1013,11.9552,12.1013,1008000
1986-12-19,12.6975,12.8596,12.6975,12.8060,2496000
1986-12-22,12.7337,12.7337,12.5890,12.5890,572000
1986-12-23,12.6064,12.6975,12.6064,12.6064,534000
1986-12-24,12.6064,12.6252,12.5890,12.5890,1746000
1986-12-26,12.5890,12.5890,12.5354,12.5890,34000
1986-12-29,12.3719,12.3719,12.2272,12.2272,112000
1986-12-30,12.2272,12.2446,12.1911,12.2099,488000
1986-12-31,12.2099,12.4081,12.1911,12.4081,394000
1987-01-02,12.3546,12.3546,12.2634,12.3358,500000
1987-01-05,12.2822,12.2822,12.1549,12.2634,454000
1987-01-06,12.2634,12.2996,12.2272,12.2634,1532000
1987-01-07,12.4081,12.5890,12.4081,12.5890,4152000
1987-01-08,12.2446,12.2446,12.1911,12.1911,858000
1987-01-09,12.3719,12.5528,12.3719,12.3719,1972000
1987-01-12,12.0825,12.0825,11.8655,11.8655,1418000
